	Term	Type	Overlap	P.value	Adjusted.P.value	Genes
57	ARID3A	hg19	64/2000	0.0088219621126868	0.112480016936757	CLTB;ZDHHC7;AUP1;SIPA1L3;BACH2;IPO4;NUDCD1;TMEM44;ZNF280C;TRAPPC12;FGFBP3;JUNB;ZNF565;IQCB1;SEC13;TNFRSF12A;FBXW11;NSUN3;COG3;TRAF4;KATNAL1;KAT6A;ZNF317;BDP1;NSRP1;CLOCK;TRIM11;IPPK;ZCCHC8;ZNF593;SEMA7A;SF3B3;NUFIP1;YTHDC1;SFSWAP;ABHD2;ZBTB43;CLEC16A;FBXO48;TRMT2A;ZC3HAV1;SEC14L1;BAG2;BEND3;ZNF746;NRBF2;ZNF621;ZNF143;JUN;YTHDF2;XRCC2;TNFRSF10B;NR1D1;FBXO31;ZC3HC1;KANSL2;AAK1;ZNF614;SFXN1;ZNF655;KBTBD8;ZNF410;BCL2L1;ATR
58	CTCF	hg19	64/2000	0.0088219621126868	0.112480016936757	BCAR3;ZNF451;SETD6;ZDHHC7;ISM1;BACH2;IPO4;SH3RF1;TMEM223;ZNF280C;FBXO4;FAM53B;SERAC1;ZNF202;ZNF565;IQCB1;ABT1;SEC13;AXIN1;IQCC;TRAF1;COQ10B;TRAF4;ZNF317;ITGB1BP1;BDP1;ZCCHC8;ZNF473;TOMM40;YTHDC1;ZBTB49;NPRL3;ZBTB43;CLEC16A;TRMT2A;NRF1;IWS1;TMEM201;SERTAD2;BEND3;ZNF746;ZNF668;NR2C2AP;BANP;ZNF143;ZNF341;SF3A2;ISG15;TRIT1;FBXO31;CLK1;BCL9;YRDC;NPLOC4;NR4A3;KANSL2;SGSM3;TRMT6;ZNF614;ZNF778;INTS7;FAU;ZNF653;ATR
59	GTF2F1	hg19	64/2000	0.0088219621126868	0.112480016936757	ITSN2;ZNF330;ZNF451;TP53RK;SETD6;CLTB;IRS2;TSEN2;IPO4;TMEM223;FGFR1OP2;ZC3H12A;XPO5;TRAPPC12;ZNF689;ZNF367;TNPO2;ABT1;NSUN5;TOMM34;YOD1;IQCC;COQ10B;TRAF6;TMEM79;CNKSR3;B3GNT2;ZNF276;ZCCHC8;ZNF593;SEMA7A;TOMM40;YTHDC1;TRMT2A;COCH;NT5C;NUAK2;SEC14L1;ZNF622;ATRIP;SH2B3;ZC3H14;ZNF143;JUN;CNBP;SGTA;TNFRSF10A;ISG15;FANCB;TRIT1;FBXL12;CNOT4;ZC3HC1;YRDC;NPLOC4;ZDHHC9;SGSM3;ZNF614;INTS7;FAU;CKLF;FARSB;BCL2L1;ZNF530
61	NRF1	hg19	64/2000	0.0088219621126868	0.112480016936757	ZNF451;NRP2;FASTKD2;ZC3H8;ZDHHC7;ZFYVE28;CNST;SERP1;SIN3B;ZNF529;XPO5;BCL7B;SERAC1;TNPO2;SFMBT1;NSUN2;ZFR;TOMM34;IQCC;TRNAU1AP;YDJC;SFPQ;TRAF4;CNKSR3;KCTD13;BIRC6;ITGB1BP1;CLOCK;ZCCHC8;NUFIP2;YTHDC1;ZBTB49;NPRL3;ZC3HAV1;COCH;IWS1;ZBTB2;NT5C;ZNF507;ATRIP;ZNF620;ZC3H14;NR2C2AP;ZNF263;SEC24A;ZNF382;XRCC2;SGTA;B3GALT6;ISG15;NR1D1;ZFHX4;TRIT1;FBXO31;CNOT4;CLK1;NPLOC4;SGSM3;INTS6;TRMT11;FGF12;CKLF;FARSB;ATR
63	JUN	hg19	64/2000	0.0088219621126868	0.112480016936757	B4GALT2;ZNF330;TP53RK;CLTB;TNFAIP3;BEST3;BACH2;BICD2;SHH;ZNF408;XPO6;FBXO4;TRAPPC12;FAM53B;ZNF764;SH2D5;ZNF121;TNFRSF12A;TSC22D2;TRAF2;YOD1;COQ10B;NPC1;TRAF4;CNKSR3;ZNF317;BDP1;ZNF597;SF1;ZNF276;ZNF593;NUFIP1;TOMM40;INTU;YTHDC1;ABHD2;FBXO48;KATNB1;ZNF22;SGMS2;FBXO44;FBXO42;SERTAD2;ZNF668;NRBF2;ZNF620;COX10;JUN;FEM1A;FBXO38;SGTA;ZBTB10;FBXL18;NUP153;NR1D1;ZBTB11;IRGQ;NR4A3;BCL6;AAK1;ABCE1;KBTBD8;ZNF410;BCAR1
64	RNF2	hg19	64/2000	0.0088219621126868	0.112480016936757	ITSN2;BCAR3;SETD5;SETD6;CLTB;XYLT1;ZC3H8;BICD1;IPO4;CNST;ZC3H12A;FBXO4;TNFRSF8;SERAC1;JUNB;ZNF367;FBXW11;FAM207A;SHROOM3;ZEB2;TRAF4;BIN1;ZNF639;CNKSR3;KCTD13;SIDT1;BIRC6;ITGB1BP1;CLOCK;ZNF598;TRIM11;ZNF473;TRMT2A;JAKMIP1;FBXO44;FBXO42;ITPRIPL2;NT5C;ZNF628;SERTAD2;ABL1;ISOC1;CNNM4;TRIM44;CMTM7;ZNF263;SF3A2;ATP8B1;SIAH2;XRCC2;TNFRSF10A;ZFHX4;FBXO30;FBXO31;CNOT4;NR4A2;SEMG2;ZNF74;ZNF536;ZNF778;TRMT11;ZNF653;CKLF;ATR
65	ATF2	hg19	54/1641	0.00947255738293022	0.115972778391319	ZNF451;FASTKD2;CLTB;ZDHHC7;IPO4;NPPC;TMEM222;CNST;SERP1;FGFR1OP2;FBXO4;ZNF689;IQCB1;ABT1;ZNF121;SEC13;ZFR;FAM207A;YOD1;IQCC;COQ10B;TMEM79;SIDT1;ITGB1BP1;BDP1;IPPK;ZNF473;ZNF593;SF3B3;NUFIP1;SELPLG;YTHDC1;TRMT2A;ZC3HAV1;BCL2L13;ATXN2;SEC14L1;ZNF668;YTHDF2;XRCC2;TNFRSF10B;ZBTB11;FBXL12;ZC3HC1;COPS3;NPLOC4;NR4A3;TRMT6;ZNF614;ZNF655;ZNF653;CKLF;ZNF410;TRMT61B
66	SIN3A	hg19	27/698	0.00951860910753106	0.115972778391319	FANK1;IPPK;B4GALT2;ZNF451;ZNF593;SETD6;TRMT2A;CNST;ZNF408;ZNF622;ATRIP;TNPO2;BANP;ZNF142;SGTA;FAM207A;TRMT1;TNFRSF10A;ISG15;IQCC;NR1D1;ZBTB11;CNOT4;NR4A2;KANSL2;ZNF778;TRMT61B
67	SRF	hg19	38/1073	0.00961337592040348	0.115972778391319	IPPK;NUFIP1;ZFAND2A;TRMT2A;ZFYVE28;TMEM222;SERP1;SENP5;ZNF408;ZNF628;ZC3H18;JUNB;ATRIP;ZNF367;ABT1;SEC13;YTHDF2;FEM1A;FBXW7;SGTA;FAM207A;FBXL18;TRMT1;ISG15;NUP153;IQCC;IRGQ;NPLOC4;ZEB1;NR4A3;ZNF614;ZNF778;BDP1;ABCE1;ZNF653;TRMT61A;FERMT2;TRMT61B
68	CREB1	hg19	30/800	0.00979469995551506	0.115972778391319	IPPK;ZNF593;NUFIP1;YTHDC1;ABHD2;ZBTB43;TRMT2A;IWS1;ZDBF2;BCL2L13;SENP5;XPO4;ATRIP;COX10;ABT1;ZNF143;ZNF121;SEC13;SGTA;FBXL18;SFPQ;BCL6;ZNF614;ZNF778;FAU;NSRP1;TRMT61A;ZNF410;TRMT61B;SF1
69	NR2F2	hg19	47/1392	0.00980652170220708	0.115972778391319	IPPK;SF3B3;NUFIP2;FASTKD2;YTHDC1;SFSWAP;SETD6;AUP1;IPO4;IWS1;ATXN2;CNST;SEC14L1;ZNF408;ZNF746;FBXO4;ZNF764;ZNF621;JUNB;ZNF565;JUN;SEC13;SF3A2;FBXW11;TNFRSF10B;FAM207A;FBXL18;TRMT1;TNFRSF10A;TRNAU1AP;FBXO31;CNOT4;ZC3HC1;SFPQ;TMEM79;ZNF74;ZNF317;ZNF614;TRIB3;INTS7;ITGB1BP1;BCOR;NSRP1;CKLF;ZNF410;TRIM56;ATR
