Term	Type	Overlap	P.value	Adjusted.P.value	Genes
MAP4K3	knockdown 96h HT29 	17/300	0.00305087229815463	0.022828292925001	PRDM8;ZNF771;ZBTB39;DOT1L;WIZ;SOX12;ZNF3;MECP2;POLR2A;ZNF408;SNAI1;DPF3;ZNF778;ATF7;ZNF324;ZNF202;ZNF343
MAP4K3	knockdown 96h PC3 	17/300	0.00305087229815463	0.0473079942743638	ZNF550;SMAD4;SRCAP;ZNF250;ZBTB32;RFX3;NRF1;IKZF4;POU6F1;GLI2;ZNF639;TLX1;REL;ZSCAN12;ZNF236;CCDC71;HMX1
MAP4K4	knockdown 96h A549 	21/300	6.14902793400398e-05	0.007726571652245	ZBTB39;GMEB1;SMAD4;KLF12;GMEB2;PAX3;ARNT;BAZ2A;NRF1;ZBTB5;ZNF16;PHF8;ELK4;YY2;ELF2;EWSR1;ZNF639;ZNF280B;E2F1;ZSCAN12;ZNF710
MAP4K4	knockdown 96h HA1E 	21/300	6.14902793400398e-05	0.00213400550395338	ZNF133;GCM1;ZNF142;ZNF571;SETDB1;RFX3;ZNF3;ZNF79;HIF1A;PRDM10;RNF2;GON4L;SP2;IRF4;ZFP64;PLAGL2;ZNF668;LMX1B;ZNF324;NFRKB;ZNF202
MAP4K4	knockdown 96h MCF7 	16/300	0.00705100941988151	0.0696311065746564	ZNF287;ZNF550;ZNF384;ZSCAN5A;PBRM1;SMAD4;SRCAP;SRF;PBX2;HOXD13;TBX6;HIC2;ZSCAN12;RREB1;CCDC71;SOX5
MAPK12	knockdown 96h HCC515 	17/300	0.00305087229815463	0.0473079942743638	ZNF550;GMEB1;ZNF460;ZNF250;NFATC1;ASH1L;OVOL1;ZNF79;CUX1;ZNF629;ZNF280B;SP4;DPF2;E2F1;TUT1;RREB1;ZNF532
MAPK12	knockdown 96h HT29 	17/300	0.00305087229815463	0.022828292925001	ZBTB39;SF3A2;POU2F1;PLAG1;AKAP8L;CEBPG;PBX2;NFATC1;THAP1;KLF7;GON4L;HSF2;TLX1;ZFP64;LMX1B;ZNF134;ZNF343
MAPK1	knockdown 131 GSE31534 	17/300	0.00305087229815463	0.124214086424867	ZNF17;CHD9;ZNF292;XPA;ZBTB20;ZNF12;ZBTB5;NR5A2;MYB;E2F3;HIVEP2;ZNF780A;SOX6;ARID2;ZNF654;ZNF763;ZNF200
MAPK1	knockdown 96h HA1E 	18/300	0.00124637773103665	0.0296849702738402	MBD3;KLF12;ZFHX2;SRCAP;SRF;UBP1;FOXP3;IKZF4;PHF8;MTA1;ZNF768;DPF3;ZNF710;PKNOX1;CIC;ZNF444;ZSCAN2;HMX1
MAPK1	knockdown 96h HEPG2 	23/300	6.43711449534642e-06	0.000509931417848747	RBPJL;ZNF460;POU2F1;PPP1R10;PRDM13;HOXC13;ZNF3;ZNF79;POU2F2;ETV3;FOXP3;NPAS1;MECP2;CUX1;EWSR1;SIX5;ZNF639;ZNF669;E2F1;ZKSCAN5;ZNF576;ZFP37;ZBED4
MAPK1	knockdown 96h HT29 	18/300	0.00124637773103665	0.0132801182804022	ZNF287;ZNF142;FOXH1;RFX3;ZNF3;TBX6;NR2C1;GPATCH8;ZNF507;ZXDB;SP4;ZFP64;ZKSCAN3;ZNF688;LMX1B;ZNF764;ZSCAN2;TAF1
MAPK3	knockdown 96h HCC515 	17/300	0.00305087229815463	0.022828292925001	ZNF133;CIZ1;ZNF460;HELZ;SP2;ZNF629;POLR2A;EWSR1;NKRF;ZXDB;ZNF280B;SP4;ZNF407;PKNOX1;ZNF324;CBLL1;TP63
MAPK8	knockdown 96h HA1E 	17/300	0.00305087229815463	0.022828292925001	PRDM8;GCM1;SPI1;PRDM13;BRCA1;NRF1;ELK1;NR2F6;POU6F1;PHF8;ZBTB40;NCOR2;ZNF609;NCOR1;EP400;DVL3;RBM10
MAPK8	knockdown 96h HA1E 	20/300	0.000176595397608658	0.0126179142918814	ZNF287;RBPJL;FOXH1;ONECUT1;PBX2;TBX6;ZNF79;ZBTB6;YY2;EWSR1;ZNF408;NHLH1;ZNF280B;ZXDC;ZKSCAN3;ZNF668;ZNF764;GABPA;ZSCAN2;SOX5
MAPK8	knockdown 96h HEPG2 	16/300	0.00705100941988151	0.0376743083959651	ZNF771;CREBZF;ATF2;CXXC1;ZNF10;ARNT;RFX1;IKZF4;ZBTB40;EWSR1;ZNF768;E2F4;ZNF236;ZNF764;RREB1;ZNF696
MAPK9	knockdown 96h MCF7 	16/300	0.00705100941988151	0.0696311065746564	ZNF440;ZBTB39;GCM1;ZNF142;GMEB1;BRPF1;DOT1L;RFX3;PBX2;ZBTB3;POU6F1;YY1;MTA1;LMX1B;E2F6;ZNF267
MAPKAPK2	human kinase ARCHS4 coexpression	25/299	5.26212658692507e-07	9.04306198641938e-06	SPI1;ZNF592;SRF;DOT1L;CENPB;RELA;RELB;RXRA;ZNF787;CIC;MSC;ESRRA;MINK1;PBX2;NFKB1;KLF16;FOSL2;NCOR2;MAFG;ERF;ZNF316;MAFK;ZNF710;ZNF598;ANAPC2
MAPKAPK2	knockdown 96h A549 	20/300	0.000176595397608658	0.0126179142918814	PRDM8;ESRRA;ZNF484;ZNF142;SRCAP;TCF20;NRF1;IKZF4;AFF1;ELK4;ZNF609;ELF2;EWSR1;NKRF;MYC;SP4;ZNF688;LMX1B;ZNF764;MTA2
MAPKAPK2	knockdown 96h HCC515 	18/300	0.00124637773103665	0.0132801182804022	ZNF287;ZNF133;ZNF460;TSC22D2;DOT1L;ZBTB32;ASH1L;FOXN3;PRDM10;ZFX;PML;NCOR2;LARP1;YY2;GON4L;EWSR1;CLOCK;GABPA
MAPKAPK2	knockdown 96h HEPG2 	21/300	6.14902793400398e-05	0.00213400550395338	ZNF562;RBPJL;ZNF384;ZNF141;PPP1R10;RFX3;BAZ2A;ASH1L;NR2C1;IKZF4;AFF1;NCOR2;NCOR1;YY2;SP2;TLX1;REL;ATF7;ZNF205;ZSCAN2;ZNF574
MAPKAPK3	knockdown 96h A375 	16/300	0.00705100941988151	0.0696311065746564	GCM1;ZNF384;ZNF142;FOXJ3;ZBTB32;UBR4;ARNT;ETV3;ZFX;AFF4;ZNF16;PHF8;POLR2A;EWSR1;ZNF280B;TLX1
MAPKAPK3	knockdown 96h A549 	17/300	0.00305087229815463	0.022828292925001	ZNF440;ZNF550;PRDM9;DOT1L;PAX3;PRDM13;ZNF34;ZNF3;TBX6;ZNF79;PRDM10;NR2C1;MECP2;THAP3;ZKSCAN5;ZNF787;ZNF696
MAPKAPK3	knockdown 96h HEPG2 	19/300	0.000481805558974282	0.00734602283222713	ZNF771;ZNF440;ZNF292;ZNF10;ZNF3;ZNF8;POU3F1;PRDM10;NR2C1;RUNX1;ZFP36L1;NHLH2;YY2;GON4L;HSF2;REL;ZSCAN12;NFRKB;ZNF136
MAPKAPK3	knockdown 96h PC3 	17/300	0.00305087229815463	0.0473079942743638	RBPJL;ZNF384;ZNF142;KLF12;PRDM4;RFX3;ZFX;RNF2;GON4L;POLR2A;ZNF280B;TLX1;ZSCAN12;ZNF668;PKNOX1;CLOCK;ZNF200
MAPKAPK5	knockdown 96h A549 	20/300	0.000176595397608658	0.00417865992783084	ZNF287;ESRRA;ZNF512B;CHD9;ONECUT1;BAZ2A;HELZ;ZNF3;TBX6;ZNF79;RUNX1;MECP2;ATF7;ZKSCAN5;NFRKB;RREB1;ZNF576;ZNF202;ZNF444;HMX1
MAPKAPK5	knockdown 96h HEPG2 	21/300	6.14902793400398e-05	0.00213400550395338	ZNF177;ZNF771;CREBZF;ZNF484;GMEB2;ONECUT1;WIZ;BAZ2A;TRMT1;PRDM2;ZNF34;ZNF79;MECP2;SIX5;NHLH1;ZFP64;SNAPC4;DPF3;ZSCAN12;PKNOX1;ZNF576
MARK2	human kinase ARCHS4 coexpression	22/299	1.93544557710812e-05	0.000249457429938379	ESRRA;SPI1;ZNF592;SRCAP;MINK1;MAZ;PBX2;BAZ2A;AFF1;KLF16;GATAD2A;NCOR2;AR;RXRA;ERF;UBTF;ZNF316;ZNF777;ZNF710;PRR12;CIC;ANAPC2
MARK3	human kinase ARCHS4 coexpression	20/299	0.000168921698773343	0.00182278298211235	ZNF484;NFAT5;ZBTB37;AKAP8L;UBR4;CHD6;ASH1L;CHD2;NR2C2;AFF4;GPATCH8;PHF21A;MECP2;KAT2B;ZNF609;ELF2;MXI1;BDP1;RCOR1;ZNF696
MARK4	human kinase ARCHS4 coexpression	19/299	0.000462475530545868	0.00412670473410159	MBD3;ZNF512B;MINK1;PBX2;WIZ;ZBTB12;MLLT1;SOX12;CENPB;KLF16;NCOR2;MTA1;DVL1;ERF;ZNF768;ZNF316;ZNF777;PRR12;CIC
MARK4	knockdown 96h A375 	17/300	0.00305087229815463	0.0473079942743638	GMEB1;POU2F1;PAX3;ZNF76;TCF20;TBX6;ZBTB5;ZNF35;HIF1A;TERF2;PHF8;YY1;SP2;ZNF639;HIVEP1;RREB1;ZNF576
MARK4	knockdown 96h A549 	19/300	0.000481805558974282	0.02041510996398	MBD3;ZNF384;GMEB1;ZSCAN5A;NFYC;SRF;FOXH1;WIZ;HOXC13;OVOL1;ZBTB5;GLI1;POU6F1;PHF8;YY1;HIC2;ZNF609;SP2;MYC
MARK4	knockdown 96h HA1E 	16/300	0.00705100941988151	0.0696311065746564	ZNF771;ZCCHC6;DLX2;SMAD4;SRCAP;SRF;PAX3;ETV3;RNF2;POU6F1;GLI2;PHF8;SP2;LMX1B;CLOCK;ZNF343
MARK4	knockdown 96h HCC515 	16/300	0.00705100941988151	0.0376743083959651	ZNF287;ZNF440;KLF12;ZNF10;ZNF3;ZNF8;IKZF4;RELB;SP2;EWSR1;ZNF507;TLX1;ZNF506;ZFP64;ZNF778;ZFP37
MARK4	knockdown 96h HCC515 	17/300	0.00305087229815463	0.0473079942743638	ZNF263;ZSCAN5A;NFYC;SRF;PAX3;HOXD13;MLLT1;RFX1;OVOL1;ETV3;PML;RUNX1;ELK4;POLR2A;SIX5;ATF7;ZNF576
MARK4	knockdown 96h MCF7 	19/300	0.000481805558974282	0.02041510996398	ZNF287;ZNF484;ZNF550;ZNF142;ZNF460;BAZ2A;ASH1L;TBX6;IKZF2;ZNF79;FOXP3;POU6F1;PHF8;SP2;ZNF280B;ZSCAN12;ATF7;ZNF343;TAF1
MAS1L	knockdown 96h A375 	18/300	0.00124637773103665	0.0132801182804022	DLX2;SMAD4;CIZ1;ZNF460;ZBTB25;PAX3;ARNT;IKZF2;NR2C2;TBX19;ZBTB6;MTA1;SP1;IRF4;TBX21;ZNF778;ZNF710;ZNF343
MAS1L	knockdown 96h HEPG2 	18/300	0.00124637773103665	0.0132801182804022	ZNF562;ZNF551;ZNF771;SPI1;PAX3;ZBTB20;FOXN3;TBX19;RNF2;NR2F6;RXRA;ZNF606;POGZ;ATF7;RREB1;ATF3;ZNF134;ANAPC2
MAS1L	knockdown 96h MCF7 	19/300	0.000481805558974282	0.02041510996398	ZNF771;ZNF512B;ZNF484;GMEB2;ZNF592;PRDM9;CEBPG;IKZF2;FOXP3;NPAS1;PML;NR2F6;ZBTB6;ZNF768;ZNF668;LMX1B;MSC;ZFP37;CCDC71
MAS1L	knockdown 96h PC3 	17/300	0.00305087229815463	0.022828292925001	MLXIP;RFX3;PRDM13;ARID3A;RFX1;TBX6;IKZF2;NR3C1;CHD2;PRDM10;SMAD7;THAP4;THAP3;ZNF778;E4F1;PKNOX1;ZNF500
MAST2	knockdown 96h A375 	22/300	2.03766961464802e-05	0.00107612580808368	ZBTB39;ZNF550;GCM1;ZBTB17;ZNF263;GMEB2;SETDB1;ZNF250;PRDM2;ZNF3;ZNF79;PML;SP2;MYB;PLAGL2;ZKSCAN5;ZNF764;ZNF576;TP63;ZNF696;ZNF343;ZNF200
MAST2	knockdown 96h A549 	17/300	0.00305087229815463	0.022828292925001	GCM1;POU2F1;SETDB1;FOXH1;ONECUT1;ZNF3;NRF1;POU4F1;ZBTB6;SP2;SP1;ZNF639;ZXDB;ZNF778;PKNOX1;CBLL1;ZNF696
MAST2	knockdown 96h HCC515 	17/300	0.00305087229815463	0.022828292925001	MLXIP;SRF;PBX2;ARNT;TBX6;POLR2A;NKRF;SIX5;IRF4;ZXDB;ZNF668;DVL3;ZNF536;ZKSCAN5;ZKSCAN4;RREB1;ZNF136
MAST2	knockdown 96h HEPG2 	19/300	0.000481805558974282	0.00734602283222713	SPI1;SRCAP;SETDB1;MYNN;FOS;ZNF3;ZNF35;NR2C2;RELA;RUNX1;THAP1;ZNF609;ZXDB;ZNF280B;SP4;ZKSCAN5;ZKSCAN4;ZNF576;ZNF696
MAST4	knockdown 96h PC3 	17/300	0.00305087229815463	0.022828292925001	MLXIP;ZNF440;ZNF142;ZSCAN5A;PLAG1;FOXJ2;ARNT;WIZ;RFX1;POU2F2;CHD2;RELA;NPAS2;NFKB1;ZNF280B;EP400;ZNF205
MASTL	knockdown 96h HA1E 	16/300	0.00705100941988151	0.0376743083959651	ZNF512B;GCM1;SETDB1;PPP1R10;DOT1L;AKAP8L;MLLT1;ZNF3;ZNF79;ZBTB3;RUNX1;NR2F6;MNT;YY2;ZXDB;TAF1
MASTL	knockdown 96h HEPG2 	17/300	0.00305087229815463	0.0473079942743638	ZNF484;GMEB1;MINK1;FOXJ3;PRDM2;ASH1L;NRF1;BACH1;HIF1A;TERF2;ZFX;SIX5;ZNF639;ZNF506;ZC3H13;ZNF267;ZNF189
MASTL	knockdown 96h PC3 	17/300	0.00305087229815463	0.022828292925001	PPP1R10;GFI1;NFYC;ZC3H3;MINK1;ZNF76;ARNT;BAZ2A;MLLT1;HOXC13;POU2F2;ESR2;LARP1;ZNF668;ZNF787;PKNOX1;UNKL
MCHR2	knockdown 96h HA1E 	16/300	0.00705100941988151	0.0376743083959651	CPSF4;PBRM1;IRX5;FOXJ3;TFEB;POU3F1;PRDM10;NR2F6;ZBTB6;ZNF507;ZXDB;DPF2;ZSCAN12;E2F3;HIVEP2;LMX1B
MCHR2	knockdown 96h PC3 	17/300	0.00305087229815463	0.0473079942743638	SMAD4;PRDM9;TIPARP;XPA;MYNN;UBR4;RFX3;PAX3;TRMT1;ZNF35;GTF2F1;ZNF507;SP4;ZNF318;ZFP64;ATF7;ZKSCAN4
MCHR2	knockdown 96h PC3 	18/300	0.00124637773103665	0.0132801182804022	ZNF562;PBRM1;ZCCHC6;SETDB1;ZNF282;MAX;CXXC1;ARNT;RFX1;HOXC13;FOXN3;ZBTB5;POU2F2;RUNX1;ZNF7;SNAI1;ZNF304;CLOCK
MELK	knockdown 150 GSE32873 	19/300	0.000481805558974282	0.0686572921538352	DLX1;ZBTB37;NR2C2;PRDM10;ZBTB40;TOX2;UBTF;ADNP2;HIVEP3;ZNF689;ZNF557;HIVEP2;ZNF780A;ZNF644;ARID2;ZFP37;MNX1;ZNF267;RBM10
MELK	knockdown 96h A549 	19/300	0.000481805558974282	0.00734602283222713	ZNF484;ZNF384;ZNF460;ZFHX2;ZNF140;PRDM2;ZNF3;TBX6;ZNF8;ZNF79;NR2C2;GON4L;ZNF668;ATF7;ZKSCAN4;PKNOX1;ZNF576;ZNF696;ZNF343
MELK	knockdown 96h HA1E 	19/300	0.000481805558974282	0.00734602283222713	ZNF133;SPI1;CEBPG;PRDM13;PRDM2;ZNF3;NR2C1;RUNX1;ZNF16;THAP3;GON4L;SP2;POLR2A;POGZ;ATF7;ZKSCAN5;NFRKB;TP63;ZNF696
MELK	knockdown 96h HEPG2 	18/300	0.00124637773103665	0.0132801182804022	NCOA1;PRDM8;ZNF771;ZC3H3;ZBTB48;PRDM2;ZNF3;NRF1;NPAS1;NR2F6;ZNF609;ZSCAN12;ZNF646;ZNF688;PKNOX1;RREB1;ZNF576;GABPA
MELK	knockdown 96h HT29 	19/300	0.000481805558974282	0.00734602283222713	ZNF287;PRDM8;ZNF771;ZNF484;KLF12;ZNF460;WIZ;TCF20;RFX1;ZNF3;TBX6;POU6F1;POLR2A;ZFP64;ATF7;ZNF354A;ZNF202;ZSCAN2;ZNF343
MELK	knockdown 96h PC3 	25/300	5.59991357887179e-07	0.00017005070901174	ZNF133;ZNF550;PRDM2;ZNF3;IKZF3;PHF21A;ELK4;HIVEP1;ZKSCAN5;ZNF688;ZNF202;ZNF484;ZNF142;KLF12;ZNF460;TBX6;ZNF79;RUNX1;NCOR2;NCOR1;GON4L;SP2;ZFP64;ATF7;ZNF696
MERTK	knockdown 96h PC3 	19/300	0.000481805558974282	0.00734602283222713	ZFHX2;FOXJ2;ARNT;MLLT1;HOXC13;IKZF2;FOXP3;ZFHX4;MECP2;MNT;POLR2A;ZXDB;ZFP64;TUT1;ZNF778;ATF7;TCF4;MET;ZSCAN2
MET	knockdown 96h A549 	18/300	0.00124637773103665	0.0132801182804022	ZNF287;ZNF550;GCM1;ONECUT1;ZBTB43;BAZ2A;ZNF79;POU2F2;RUNX1;YY2;SP2;IRF4;SNAPC4;ZKSCAN5;RREB1;ATF3;RBM6;TAF1
MET	knockdown 96h HCC515 	19/300	0.000481805558974282	0.00734602283222713	PRDM8;ESRRA;POU2F1;SETDB1;TFEB;CXXC1;NFATC1;MLLT1;GTF2F1;POU2F2;FOXP3;NPAS1;IKZF4;NCOR2;CUX1;ZNF688;LMX1B;ZNF764;HMX1
MET	knockdown 96h PC3 	16/300	0.00705100941988151	0.0376743083959651	ZNF771;GMEB2;PPP1R10;ZC3H3;MINK1;PRDM2;PAX5;HOXD11;ZNF79;GTF2F1;ELK1;IKZF3;ESR2;TBX21;TCF4;TP63
MKNK1	knockdown 96h A549 	20/300	0.000176595397608658	0.00417865992783084	ZNF551;ZBTB39;ZNF571;ZNF460;FOXK2;ZNF8;GTF2F1;RELA;ZNF16;ZNF7;GATAD2A;NHLH2;LARP1;ZNF606;ZNF280B;DPF3;SRY;ZNF324;CLOCK;ZBED4
MKNK1	knockdown 96h PC3 	16/300	0.00705100941988151	0.0376743083959651	MBD3;PRDM8;POU2F1;ZNF292;FOXH1;CTCF;TBX6;POU3F1;POU2F2;NPAS1;NCOR2;MTA1;POLR2A;ZNF688;LMX1B;ZNF444
MKNK2	human kinase ARCHS4 coexpression	19/299	0.000462475530545868	0.00412670473410159	ESRRA;ZNF592;SRF;MINK1;TFEB;ZBTB32;PBX2;BAZ2A;PAX5;KLF16;RXRA;IRF4;DVL1;UBTF;ZNF316;ZNF646;ZNF710;CIC;ANAPC2
MKNK2	knockdown 96h HEPG2 	18/300	0.00124637773103665	0.0296849702738402	ZNF771;ZNF512B;BRPF1;SRCAP;XPA;UBR4;PBX2;NPAS2;ELK4;KAT5;ZNF318;MAFK;PKNOX1;CBLL1;MET;E2F6;MNX1;TP63
MOK	knockdown 96h A549 	16/300	0.00705100941988151	0.0376743083959651	ZNF177;RBPJL;SRF;FOXH1;TRMT1;ZNF34;ZNF79;NR3C1;AFF3;FOXP3;ZBTB40;NCOR2;SP1;ZKSCAN3;ATF7;ZKSCAN5
MOK	knockdown 96h MCF7 	18/300	0.00124637773103665	0.0132801182804022	MLXIP;ZNF550;PBRM1;ZNF460;PRDM9;SRF;ASH1L;ZNF3;IKZF2;ETV3;FOXP3;RUNX1;NCOR2;ZXDB;ATF7;PKNOX1;ZNF444;ZBED4
MOK	knockdown 96h PC3 	20/300	0.000176595397608658	0.00417865992783084	ZNF177;ZNF287;ZNF440;PBRM1;ZNF460;UBR4;ZNF3;CHD2;ZBTB3;NR2F6;PHF8;ARNTL;HOXB9;ZXDB;HSF1;ZNF318;DVL2;ZNF324;ZFP37;ZNF343
MRGPRD	knockdown 96h A549 	22/300	2.03766961464802e-05	0.00107612580808368	PRDM8;ZNF384;ZFHX2;CHD9;ZBTB43;RFX3;TBX6;NR2C2;GPATCH8;AFF1;ZNF7;SP2;RFX7;SIX5;DDIT3;MYB;ZNF688;ZNF787;ZNF354A;UNKL;TP63;ZNF200
MRGPRD	knockdown 96h HA1E 	18/300	0.00124637773103665	0.0132801182804022	ZNF274;ZNF142;ZNF460;ZBTB25;ZBTB24;ZNF292;HOXD13;MLLT1;NRF1;NR3C1;RELA;PHF8;YY1;SP2;DPF3;ZSCAN12;LMX1B;CLOCK
MRGPRD	knockdown 96h HCC515 	16/300	0.00705100941988151	0.0696311065746564	RBPJL;ARNT2;ZNF550;GMEB1;OVOL1;ZNF79;TBX19;CUX1;EWSR1;SP4;E2F1;TUT1;ZNF536;PKNOX1;ZNF136;SOX5
MRGPRD	knockdown 96h HT29 	19/300	0.000481805558974282	0.02041510996398	POU2F1;TIPARP;TFEB;UBR4;PRDM13;FOS;NRF1;NPAS1;AFF4;NR2F6;POU6F1;HSF2;TLX1;DPF3;ATF7;LMX1B;PKNOX1;CLOCK;ZNF212
MRGPRF	knockdown 96h A375 	16/300	0.00705100941988151	0.0376743083959651	MLXIP;ZFHX2;ZNF292;DOT1L;TRMT1;ZNF79;ZNF16;ZNF7;YY2;ZXDB;ZNF506;MYB;ZNF576;ZNF696;ZNF343;ZNF574
MRGPRX1	knockdown 96h PC3 	18/300	0.00124637773103665	0.0132801182804022	CREBZF;ZNF142;ZSCAN5A;ZNF282;PLAG1;FOXJ2;BAZ2A;RFX1;POU2F2;ETV3;NPAS2;TAL1;ZNF280B;EP400;ZNF778;MSC;RREB1;CREB5
MRGPRX2	knockdown 96h A549 	19/300	0.000481805558974282	0.00734602283222713	ZNF177;KLF11;PPP1R10;ZNF292;TBX6;ETV3;PRDM10;NR2C1;ESR2;ZNF7;NHLH2;ZNF606;ZNF236;ZNF654;ZNF500;RREB1;ZNF432;RBM6;TAF1
MRGPRX2	knockdown 96h HCC515 	16/300	0.00705100941988151	0.0376743083959651	NFYC;UBP1;WIZ;NRF1;NR2C2;AFF4;IKZF4;RELA;PML;HIC2;ZNF280B;ZNF669;UBTF;ZSCAN12;FOSB;ATF7
MRGPRX4	knockdown 96h A375 	19/300	0.000481805558974282	0.00734602283222713	MLXIP;JUN;ZNF292;NFYC;DOT1L;ZBTB1;ARNT;ZNF79;PRDM10;SSH1;YY1;MNT;ZXDB;MAFG;ZNF407;MYB;ZNF576;ZNF696;ZNF574
MST1R	knockdown 96h HT29 	16/300	0.00705100941988151	0.0696311065746564	SRF;ONECUT1;TFEB;BRCA1;ZNF3;IKZF2;NFKB1;YY2;EWSR1;ZNF639;ZNF507;ZNF280B;E2F1;MTA2;NFRKB;ZNF202
MST1R	knockdown 96h MCF7 	16/300	0.00705100941988151	0.0376743083959651	ESRRA;MLXIP;ZNF292;ZNF76;WIZ;TRMT1;TBX6;POU2F2;RUNX1;NCOR2;GON4L;CUX1;SIX5;ZNF506;ZNF768;PKNOX1
MST1R	knockdown 96h PC3 	19/300	0.000481805558974282	0.00734602283222713	ZNF133;WIZ;BAZ2A;ZNF3;RLF;PHF21A;RUNX1;POU6F1;NCOR2;GON4L;SP2;ZNF629;POLR2A;TLX1;ZFP64;TUT1;ZNF248;RBM10;ZNF574
MTOR	human kinase ARCHS4 coexpression	19/299	0.000462475530545868	0.00412670473410159	SRCAP;MAZ;UBR4;FOXK2;BAZ2A;TCF20;ZBTB12;YBX1;NR2C2;GATAD2A;LARP1;MTA1;DVL1;ZNF768;UBTF;WHSC1;PRR12;MTA2;ZNF598
MTOR	knockdown 96h HT29 	16/300	0.00705100941988151	0.0696311065746564	ZNF771;ZBTB17;GMEB1;PAX5;IKZF2;OVOL1;ZNF79;HIF1A;ELK4;YY1;THAP3;SP1;ZNF654;ZNF576;ZNF267;ZNF696
MYLK2	knockdown 96h A549 	18/300	0.00124637773103665	0.0132801182804022	CPSF4;SPI1;SRCAP;HOXD11;ZNF79;PRDM10;NR2C1;AFF1;RUNX1;GLI2;ZNF7;YY2;ZXDC;ZNF768;NFRKB;RREB1;ZNF696;TAF1
MYLK	knockdown 96h A375 	17/300	0.00305087229815463	0.022828292925001	ZNF562;ZNF771;GMEB2;CXXC1;WIZ;TRMT1;ASH1L;ZNF35;GTF2F1;POU6F1;GON4L;IRF4;MYC;ZNF74;ZNF668;HIVEP3;ANAPC2
NEK2	knockdown 96h A549 	23/300	6.43711449534642e-06	0.000509931417848747	ZNF133;PRDM8;ZNF142;ZFHX3;CHD9;RFX3;PBX2;NRF1;IKZF2;ZNF79;NR2C1;AFF1;POU6F1;ZBTB40;MECP2;NHLH2;ZNF609;SP2;TAL1;CLOCK;CCDC71;HMX1;ZNF343
NEK2	knockdown 96h HT29 	17/300	0.00305087229815463	0.0473079942743638	ZNF550;SETDB1;ZNF250;WIZ;NFATC1;RFX1;ZNF34;BRCA1;CTCF;NRF1;GLI2;ZNF280B;EP400;E2F1;PKNOX1;ZNF764;ZNF696
NEK2	knockdown 96h MCF7 	19/300	0.000481805558974282	0.02041510996398	ESRRA;ATF2;ZNF384;ZNF141;ZBTB25;ZBTB1;RFX3;PRDM13;HOXD13;NPAS1;ESR2;HOXB9;SP1;ZNF668;ATF7;PKNOX1;MNX1;HOXB6;GABPA
NEK4	knockdown 96h HCC515 	16/300	0.00705100941988151	0.0376743083959651	ZNF550;GMEB1;GMEB2;PRDM9;ZBTB48;HOXD13;OVOL1;ZNF79;GTF2F1;ETV3;ZFP36L1;HIC2;ZNF609;PKNOX1;RREB1;ZNF343
NEK4	knockdown 96h PC3 	21/300	6.14902793400398e-05	0.00213400550395338	ESRRA;ZNF484;ZNF550;ZNF384;ZNF460;TCF20;ASH1L;ZNF8;CHD2;ETV3;IKZF4;PHF8;YY1;SP4;SNAI1;ZNF710;RREB1;ZNF576;ZSCAN2;ZNF343;TAF1
NEK6	knockdown 96h PC3 	16/300	0.00705100941988151	0.0376743083959651	CEBPG;FOXJ2;ARNT;MLLT1;ELK1;FOXP3;ZFHX4;TBX19;MECP2;MNT;MAFG;ZNF74;ATF7;TCF4;MET;ZBED4
NEK7	knockdown 96h HCC515 	18/300	0.00124637773103665	0.0132801182804022	ZNF484;ZNF550;ZNF263;PRDM9;ZBTB1;RFX3;BAZ2A;TRMT1;ZNF3;IKZF2;PRDM10;POU6F1;ZBTB6;YY2;ZNF639;MYC;ZXDB;ZNF200
NEK7	knockdown 96h HEPG2 	23/300	6.43711449534642e-06	0.000509931417848747	ZNF550;CPSF4;DLX2;ZNF460;SRF;DOT1L;PRDM13;RFX1;ZNF79;ETV3;PRDM10;RUNX1;MECP2;SP2;NKRF;ZXDB;ZNF280B;ZNF74;SNAPC4;ZNF669;E2F1;ATF7;ZNF324
NEK7	knockdown 96h MCF7 	17/300	0.00305087229815463	0.022828292925001	PRDM9;BAZ2A;RFX1;CTCF;ZNF79;RUNX1;PHF8;MECP2;NCOR2;THAP3;NHLH2;ZBTB6;POLR2A;SIX5;ZXDB;LMX1B;RREB1
NEK9	human kinase ARCHS4 coexpression	19/299	0.000462475530545868	0.00412670473410159	MLXIP;ZNF592;SRCAP;MINK1;UBR4;PBX2;BAZ2A;FOXN3;SSH1;ATXN7;SP1;ZNF768;UBTF;ZNF316;PRR12;CIC;MTA2;ZNF740;ANAPC2
NEK9	knockdown 96h A375 	16/300	0.00705100941988151	0.0376743083959651	ZNF287;ZCCHC6;ZNF3;OVOL1;ZNF79;AFF3;ETV3;RUNX1;ZBTB40;GON4L;IRF4;MYC;ZNF506;ZNF202;ZNF696;ANAPC2
NLK	knockdown 96h HCC515 	17/300	0.00305087229815463	0.022828292925001	PRDM8;ZNF771;CPSF4;ZNF142;PBRM1;PRDM9;DOT1L;PAX3;FOXP3;GLI2;ZKSCAN3;ZSCAN12;ZNF205;ZKSCAN5;ZNF248;ZKSCAN4;CCDC71
NLK	knockdown 96h HEPG2 	16/300	0.00705100941988151	0.0376743083959651	PRDM8;ZNF771;RBPJL;SATB2;WIZ;AFF3;ETV3;ZNF609;CREB1;SP2;ZNF669;ZSCAN12;ZNF764;ZNF576;SOX5;ZNF343
