	Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
611	P2RY2 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF550;PBRM1;ZNF571;PRDM9;ZNF10;ZNF8;FOXP3;NPAS1;NCOR2;HOXB9;GON4L;ZXDB;ZSCAN12;ZKSCAN5;LMX1B;ZNF136
612	P2RY6 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF562;ZNF771;ARNT2;ZNF440;GMEB1;ZNF79;RNF2;THAP3;SP2;POGZ;ZNF516;BRD9;ZNF236;RREB1;ATF3;ANAPC2
613	PRKCZ knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZSCAN5A;SPI1;ZNF460;DOT1L;CXXC1;MLLT1;ZBTB40;KAT5;POLR2A;ZNF408;ZSCAN12;ZKSCAN5;MAFK;ZNF696;ZSCAN2;ZNF343
614	RARA knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;ZNF484;ZNF384;ZNF142;SMAD4;ZC3H4;PRDM13;ZNF8;ZNF79;ETV3;NR2C2;AFF4;FOSL2;ZNF7;SIX5;NFRKB
615	STK10 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	PRDM8;ZNF771;ZNF460;FOXH1;ZBTB48;MLLT1;ETV3;ZBTB3;ZNF16;ZNF609;SIX5;ZXDB;ZNF407;ZKSCAN5;ZNF576;ZNF444
616	STK24 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF771;PRDM9;ZFHX2;MINK1;ONECUT1;BAZ2A;RFX1;TBX6;FOXP3;POU6F1;SP2;SIX5;SNAPC4;TUT1;DVL3;CIC
617	STK39 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF550;ZFHX2;SETDB1;DOT1L;RFX1;TBX6;ZNF79;POU2F2;ZBTB6;SIX5;SNAPC4;DPF3;TUT1;ZNF668;E4F1;PKNOX1
618	TTK knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF771;RBPJL;ZNF460;SETDB1;NFYC;BAZ2A;MLLT1;RFX1;TBX6;AFF3;ETV3;ZBTB40;THAP3;ZBTB6;ZNF778;MAFK
619	VRK1 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF771;GMEB2;SRF;ONECUT1;RFX3;MLLT1;RFX1;ZNF8;ZNF79;THAP3;SIX5;ZNF639;ZNF407;SNAPC4;ZKSCAN5;ZNF343
620	VRK3 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF142;WIZ;ZNF8;ELK1;FOXP3;ZBTB40;NCOR2;ZNF778;LMX1B;PKNOX1;ZNF236;ZNF324;ZNF500;RREB1;ZNF576;ZNF200
621	ABL1 knockdown 96h HT29	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;ZNF550;GCM1;EGR4;SETDB1;PPP1R10;ARNT;ASH1L;HOXD11;POU6F1;ZNF7;YY2;SP4;PKNOX1;CLOCK;ZNF576
622	CDC7 knockdown 96h HT29	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF274;ZSCAN5A;PRDM9;TIPARP;ONECUT1;PRDM13;ZNF3;OVOL1;ETV3;ZNF609;ZNF778;ZKSCAN5;ZNF248;CLOCK;ZNF696;ZSCAN2
623	CDK1 knockdown 96h HT29	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZSCAN5A;ZNF460;RFX3;ZNF3;NR2C2;GPATCH8;MECP2;NCOR2;ZNF408;SP4;ZXDC;ZFP64;DVL2;ZNF778;ZNF787;ZNF574
624	F2R knockdown 96h HT29	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF263;ZFHX2;PPP1R10;ZBTB1;ZBTB11;HOXD11;KLF4;IKZF4;RUNX1;RXRA;ZNF529;MYC;TLX1;DVL2;CLOCK;ZNF576
625	GABRB3 knockdown 96h HT29	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF384;ZNF571;JUND;GMEB2;ZNF592;ZNF460;MINK1;ZBTB20;TRMT1;ASH1L;ELK1;MYC;NHLH1;ATF7;ZKSCAN4;MSC
626	GPR141 knockdown 96h HT29	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;ZNF484;ZNF550;ZNF460;NFYC;CEBPG;PRDM13;PRDM2;ASH1L;TBX6;TBX19;ARNTL;LARP1;GON4L;SIX5;ZNF669
627	LPAR6 knockdown 96h HT29	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF384;ZSCAN5A;FOXJ3;RFX1;FOXN3;NR3C1;NR2C2;ZC3H7A;NKRF;ZNF507;DDIT3;UBTF;TUT1;ZNF646;ZKSCAN5;ZSCAN2
628	MAP2K3 knockdown 96h HT29	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ESRRA;ZBTB39;ZNF384;SMAD4;POU2F1;PLAG1;ZBTB48;CEBPG;ZNF3;NCOR2;HSF2;ZNF778;RREB1;ZNF696;ZNF212;ANAPC2
629	NRBP1 knockdown 96h HT29	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	PRDM8;ZNF460;ZFHX2;BAZ2A;PRDM2;TBX6;ZNF79;NR3C1;POU2F2;ETV3;PHF21A;SIX5;HIVEP3;LMX1B;E2F4;ZNF576
630	PDGFRA knockdown 96h HT29	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF384;ZNF263;DLX2;PRDM9;PRDM4;MINK1;PAX3;BAZ2A;BACH1;IKZF4;POU6F1;ZBTB40;NCOR2;ZNF408;ZNF280B;CLOCK
631	PLK1 knockdown 96h HT29	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZSCAN5A;ZFHX2;DOT1L;BAZ2A;TBX6;CHD2;YY2;ZNF408;ZNF639;ZXDB;SP4;ZNF668;DVL3;ZKSCAN5;ZNF343;TAF1
632	SCN9A knockdown 96h HT29	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZSCAN5A;MAX;RFX1;OVOL1;CHD2;FOXP3;ESR2;FOSL2;ZNF507;MYC;ZNF646;ZKSCAN5;E4F1;E2F6;RBM10;ZSCAN2
633	STK17A knockdown 96h HT29	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	GCM1;CPSF4;SMAD4;PRDM9;PRDM13;ZNF3;NRF1;AFF3;THAP3;YY2;ZNF639;ZKSCAN3;DVL2;ZNF688;E2F4;ZNF212
634	STRADB knockdown 96h HT29	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	GCM1;MAX;ZBTB48;RFX1;FOXN3;FOXP3;ZBTB3;RELA;ESR2;ZC3H7A;ZNF507;TUT1;ZKSCAN5;MAFK;RBM10;ZSCAN2
635	ADRA2C knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ESRRA;PBRM1;PRDM2;RFX1;ASH1L;ZNF3;NR2C2;ZFX;ZBTB40;NCOR2;NHLH2;HIC2;NR4A3;ZNF407;ZNF205;ZNF343
636	AGTR1 knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;ESRRA;ZNF460;TIPARP;ZC3H3;FOXJ3;RFX3;ARID3A;RFX1;IKZF2;NR2C2;ESR2;NR2F6;ZZZ3;ZNF148;ZNF696
637	CDK7 knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;ATF2;ZNF440;ZNF550;ZNF460;POU2F1;SRF;ZNF3;GTF2F1;AFF4;RELA;ESR2;ZFP36L1;ZNF407;ZNF500;ZNF343
638	CDK8 knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF550;PRDM9;ZFHX2;EGR4;ONECUT1;RFX3;PAX3;WIZ;ZNF79;ETV3;ZFX;FOXP3;TBX19;ZFP64;LMX1B;PKNOX1
639	DAPK3 knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;ESRRA;ZNF460;PRDM9;ZC3H3;FOXJ3;RFX1;NRF1;IKZF2;NR2C2;IKZF3;NR2C1;ESR2;ZNF248;RREB1;ZNF696
640	FLT1 knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ESRRA;ZNF550;ZNF384;KLF12;ZNF76;ASH1L;YBX1;CHD2;ELK1;FOXP3;RELA;PHF21A;ZXDB;E2F3;CLOCK;ANAPC2
641	GABRG1 knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF274;ZNF384;GMEB1;KLF12;PRDM4;NFYC;FOXH1;UBR4;ZNF76;CHD2;PHF21A;SSH1;E2F3;ZNF576;ZNF343;ANAPC2
642	HIPK1 knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZFHX2;ZNF282;DOT1L;WIZ;RFX1;HOXD11;PRDM10;POU6F1;GLI2;NCOR1;CUX2;POLR2A;ZXDB;SNAI1;BRD9;CCDC71
643	JAK2 knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF263;ZNF460;SETDB1;CTCF;ETV3;POU6F1;NCOR2;THAP3;ZNF408;ZNF507;HSF2;ZFP64;ZNF444;ZNF696;ZNF343;ZNF574
644	KDR knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF263;PBRM1;AKAP8L;ZNF3;ELK1;ESR2;ZNF7;NHLH2;ZNF280B;HSF2;DPF3;ZSCAN12;ZNF778;ATF7;ZKSCAN4;PKNOX1
645	LPAR6 knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF274;GMEB1;KLF12;UBR4;ZNF76;AFF3;PRDM10;PHF21A;IKZF5;SSH1;MECP2;EWSR1;DDIT3;E2F3;LMX1B;ANAPC2
646	MAP3K8 knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	RFX1;ASH1L;PROX1;ZNF35;IKZF4;FOSL2;THAP3;HOXB9;GON4L;SP4;SNAI2;MAFK;ZNF324;ZNF500;RREB1;ZNF696
647	MST1R knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ESRRA;MLXIP;ZNF292;ZNF76;WIZ;TRMT1;TBX6;POU2F2;RUNX1;NCOR2;GON4L;CUX1;SIX5;ZNF506;ZNF768;PKNOX1
648	PAK2 knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	JUND;ZNF292;RFX1;ASH1L;PROX1;ZNF35;NR3C1;GPATCH8;IKZF4;CENPB;PHF21A;FOSL2;THAP3;HOXB9;RREB1;GABPA
649	PPARA knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZBTB24;ZNF292;RORA;RFX1;ASH1L;ZNF35;NR3C1;GPATCH8;THAP4;NCOR1;SP4;ZXDC;SNAI2;MAFK;GABPA;ZNF343
650	PRKCQ knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF484;ZNF440;ZFHX2;POU2F1;DOT1L;WIZ;RFX1;HOXD11;PRDM10;GPATCH8;ZBTB3;GLI2;CUX2;POLR2A;ZNF324;CCDC71
651	RPS6KA1 knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZBTB17;ONECUT1;RFX1;ASH1L;ZNF35;IKZF4;FOSL2;THAP4;THAP3;HOXB9;GON4L;ZNF280B;ZXDC;MAFK;RREB1;GABPA
652	SNRK knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF550;ZNF274;SETDB1;MINK1;RFX3;RFX1;ZNF79;ZNF507;ZNF768;ZNF710;ZNF500;CLOCK;RREB1;GABPA;ZNF696;TAF1
653	STK17A knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;ZNF484;ZNF550;BAZ2A;TBX6;IKZF2;ZNF8;ZNF79;FOXP3;IKZF4;SIX5;ZNF280B;SP4;ATF7;ZNF696;ZNF574
654	STK38L knockdown 96h MCF7	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF771;GCM1;ZNF384;ZNF263;FOXH1;ZNF10;WIZ;BAZ2A;RFX1;ASH1L;MECP2;YY2;ZNF606;ZXDB;ZNF407;DPF3
655	ACVR1 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	CREBZF;ZNF440;ZNF142;ZNF140;ZNF184;FOXJ2;ZNF10;RFX1;POU2F2;AFF3;ETV3;NPAS2;RFX7;TAL1;EP400;MSC
656	AURKA knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;MINK1;PAX3;BAZ2A;NFATC1;TCF20;ZNF8;POU6F1;MECP2;NHLH1;ZKSCAN3;HIVEP3;ZKSCAN5;E2F4;CCDC71;HMX1
657	CLK2 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	CREBZF;ZNF384;ZNF571;ZNF460;HOXC13;CHD2;NR2F6;ELK4;MECP2;SP4;SNAI1;ZSCAN12;ZKSCAN5;ZNF710;PKNOX1;TP63
658	CSNK1E knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF771;DLX2;PRDM9;CHD9;MINK1;RFX3;TRMT1;RFX1;ZNF12;ZNF79;PRDM10;ATXN7;ZNF529;ZNF639;ZNF768;ZNF778
659	CSNK1G3 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF440;PRDM9;ZFHX2;FOXJ2;ARNT;MLLT1;NPAS1;RNF2;MECP2;MNT;POLR2A;ZXDB;TUT1;ZNF778;TCF4;ZNF688
660	EMR1 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF550;DLX2;GFI1;ZC3H3;MINK1;ZNF76;ARNT;BAZ2A;HOXC13;ESR2;GATAD2A;LARP1;SP2;ZNF768;ZNF787;UNKL
661	FYN knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;GCM1;PBRM1;PRDM9;SRCAP;CXXC1;ZNF76;NRF1;CHD2;AFF3;ETV3;IKZF4;GON4L;ZXDB;SP4;ZNF407
662	GABRG1 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF142;NR2F1;GLI1;NR3C1;PML;POU6F1;PHF8;MECP2;GON4L;KAT5;POLR2A;SP1;ZNF280B;ZNF407;TCF4;ZNF696
663	GPR111 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF133;JUN;ZNF460;NFATC1;TCF20;ZNF3;TBX6;PHF21A;RNF2;KLF7;MNT;ZXDB;HIVEP1;ZNF669;ZBED4;ZNF212
664	GPR119 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF562;ESRRA;ZNF771;ZNF440;ZBTB17;GMEB2;SETDB1;CXXC1;RFX1;CHD2;ESR2;RUNX1;YY2;SIX5;SNAI1;ZNF304
665	GPR4 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	CREBZF;ZSCAN5A;PLAG1;ONECUT1;FOXJ2;ARNT;BAZ2A;RFX1;AFF3;ETV3;AFF4;NPAS2;ZC3H7A;ZNF669;ZNF688;RREB1
666	KSR2 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF550;ZNF460;PPP1R10;NFYC;ZC3H3;MINK1;ZNF76;ARNT;HOXC13;ESR2;GATAD2A;NCOR1;SP2;ZNF668;SRY;ZNF343
667	LYN knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	GCM1;PRDM9;SRCAP;PAX3;WIZ;HOXC13;GLI1;ZNF79;POU6F1;ZBTB40;MECP2;GON4L;NHLH1;ZNF778;TCF4;ZNF236
668	MET knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF771;GMEB2;PPP1R10;ZC3H3;MINK1;PRDM2;PAX5;HOXD11;ZNF79;GTF2F1;ELK1;IKZF3;ESR2;TBX21;TCF4;TP63
669	MKNK1 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	MBD3;PRDM8;POU2F1;ZNF292;FOXH1;CTCF;TBX6;POU3F1;POU2F2;NPAS1;NCOR2;MTA1;POLR2A;ZNF688;LMX1B;ZNF444
670	NEK6 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	CEBPG;FOXJ2;ARNT;MLLT1;ELK1;FOXP3;ZFHX4;TBX19;MECP2;MNT;MAFG;ZNF74;ATF7;TCF4;MET;ZBED4
671	NR3C1 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	RBPJL;ZSCAN5A;MINK1;FOXJ2;PAX3;BAZ2A;TCF20;RFX1;ETV3;NPAS2;RUNX1;ZNF639;ZNF688;MSC;ZFP37;TP63
672	NRBP2 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	FOS;ZNF3;GLI1;NR3C1;PHF8;SSH1;MECP2;GON4L;POLR2A;ZNF408;ZNF529;ZNF280B;TLX1;ZNF778;TCF4;ZNF354A
673	NUAK1 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ESRRA;PAX3;FOXK2;TCF20;ETV3;FOXP3;RELA;NR2F6;ELK4;NCOR2;THAP3;SP2;MAFG;TBX21;MAFK;SOX5
674	PAK4 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;KLF12;ZNF141;ZNF460;RFX3;RELA;RNF2;NR2F6;GLI2;ELK4;NHLH2;ZXDB;ZNF407;DPF2;PKNOX1;ZNF500
675	PRKAA2 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	DLX2;PRDM9;MINK1;RFX3;TRMT1;RFX1;ZNF12;POU2F2;NR2C1;THAP3;ZNF529;ZXDB;ZNF280B;ZXDC;SNAI1;ZSCAN2
676	PRKACA knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;FOXH1;RFX3;BAZ2A;TCF20;PRDM10;IKZF4;ESR2;AFF1;NR2F6;POU6F1;ELF2;ZFP64;ZNF324;ZNF500;CCDC71
677	PTGFR knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF133;ZNF771;DLX2;MINK1;WIZ;SOX12;GTF2F1;RELA;ID1;HIVEP1;PLAGL2;MAFK;CLOCK;ZNF576;CCDC71;ZNF189
678	RXFP4 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	NFAT5;ZFHX2;FOXJ3;RFX3;ARNT;HOXC13;IKZF2;AFF3;FOXP3;MECP2;POLR2A;ZNF280B;ZNF74;CLOCK;MET;ZBED4
679	SIK3 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	CREBZF;MLXIP;ZNF550;ZSCAN5A;FOXJ2;PRDM13;TCF20;RFX1;POU2F2;RELA;NPAS2;NFKB1;SP2;ZKSCAN5;MSC;CREB5
680	STK17A knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZC3H3;RFX3;PRDM13;NFATC1;HOXC13;ZNF3;IKZF2;ZBTB40;ELK4;YY2;GON4L;ZNF507;ZNF280B;SP4;ZNF500;GABPA
681	TAAR6 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	MLXIP;ZSCAN5A;ZNF282;FOXJ2;ARNT;WIZ;BAZ2A;RFX1;CHD2;ETV3;NPAS2;NFKB1;TAL1;MSC;ZBED4;CREB5
682	TYRO3 knockdown 96h PC3	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF133;ZNF550;ZNF460;SRCAP;SETDB1;ZNF3;TBX6;ZBTB3;PHF21A;RNF2;KLF7;ZXDB;HSF2;ZNF669;ZNF248;NFRKB
